Timestamp,Data
2025-01-08T16:18:09.202101,11:0,9:0,8:0,-15:4,2:4,7:0,9:0,10:0,7:0,8:0,6:4,-21:4,-6:4,3:4,8:0,7:0,8:0,8:0,6:4,-22:4,-9:4,2:4,9:0,11:0,9:0,7:4,10:0,-22:4,-14:4,3:4,7:0,7:0,7:0,7:4,7:0,-22:4,-8:4,4:0,7:0,9:0,8:0,10:0,7:4,-19:4,-3:4,7:0,9:0,9:0,9:0,12:0,10:0,-10:4,5:0,11:0,10:0,8:0,9:0,13:0,10:0,-13:4,1:4,6:0,9:0,9:0,11:0,9:0,8:0,-15:4,2:4,7:0,9:0,10:0,7:0,8:0,6:4,-21:4,-6:4,3:4,8:0,7:0,8:0,8:0,6:4,-22:4,-9:4,2:4,9:0,11:0,9:0,7:4,10:0,-22:4,-14:4,3:4,7:0,7:0,7:0,7:4,7:0,-22:4,-8:4,4:0,7:0,9:0,8:0,10:0,7:4,-19:4,-3:4,7:0,9:0,9:0,9:0,12:0,10:0,-10:4,5:0,11:0,10:0,8:0,9:0,13:0,10:0,
2025-01-08T16:18:10.009524,-15:4,0:4,5:0,10:0,10:0,11:0,10:0,10:0,-21:4,0:4,6:0,10:0,11:0,9:0,8:0,7:4,-21:4,-9:4,3:4,8:0,9:0,9:0,9:0,7:4,-28:4,-12:4,4:0,8:0,11:0,10:0,8:0,10:0,-37:4,-17:4,3:4,7:0,7:0,9:0,8:0,8:0,-34:4,-12:4,3:4,7:0,11:0,9:0,11:0,9:0,-18:4,-9:4,6:0,8:0,10:0,10:0,13:0,11:0,-11:4,-1:4,11:0,10:0,10:0,11:0,13:0,10:0,-15:4,0:4,5:0,10:0,10:0,11:0,10:0,10:0,-21:4,0:4,6:0,10:0,11:0,9:0,8:0,7:4,-21:4,-9:4,3:4,8:0,9:0,9:0,9:0,7:4,-28:4,-12:4,4:0,8:0,11:0,10:0,8:0,10:0,-37:4,-17:4,3:4,7:0,7:0,9:0,8:0,8:0,-34:4,-12:4,3:4,7:0,11:0,9:0,11:0,9:0,-18:4,-9:4,6:0,8:0,10:0,10:0,13:0,11:0,-11:4,-1:4,11:0,10:0,10:0,11:0,13:0,10:0,
2025-01-08T16:18:10.093873,-15:4,-1:4,5:0,10:0,10:0,11:0,11:0,8:0,-21:4,-1:4,5:0,9:0,11:0,10:0,8:0,7:0,-21:4,-9:4,3:4,7:0,8:0,9:0,9:0,6:4,-28:4,-12:4,3:4,8:0,11:0,9:0,7:4,10:0,-37:4,-17:4,2:4,6:0,7:0,8:0,9:0,8:0,-34:4,-12:4,2:4,7:0,10:0,8:0,10:0,8:0,-18:4,-9:4,6:0,8:0,9:0,10:0,12:0,11:0,-11:4,-2:4,10:0,10:0,10:0,10:0,14:0,9:0,-15:4,-1:4,5:0,10:0,10:0,11:0,11:0,8:0,-21:4,-1:4,5:0,9:0,11:0,10:0,8:0,7:0,-21:4,-9:4,3:4,7:0,8:0,9:0,9:0,6:4,-28:4,-12:4,3:4,8:0,11:0,9:0,7:4,10:0,-37:4,-17:4,2:4,6:0,7:0,8:0,9:0,8:0,-34:4,-12:4,2:4,7:0,10:0,8:0,10:0,8:0,-18:4,-9:4,6:0,8:0,9:0,10:0,12:0,11:0,-11:4,-2:4,10:0,10:0,10:0,10:0,14:0,9:0,
2025-01-08T16:18:10.224387,-14:4,0:4,6:0,10:0,10:0,11:0,10:0,7:0,-21:4,-1:4,7:0,10:0,12:0,9:0,8:0,7:4,-21:4,-9:4,4:0,8:0,8:0,9:0,9:0,7:4,-28:4,-12:4,4:0,9:0,11:0,10:0,8:0,11:0,-37:4,-17:4,3:4,6:0,8:0,9:0,8:0,8:0,-34:4,-11:4,3:4,8:0,11:0,8:0,11:0,8:0,-18:4,-5:4,6:0,9:0,9:0,11:0,13:0,12:0,-11:4,-1:4,11:0,11:0,10:0,11:0,15:0,11:0,-14:4,0:4,6:0,10:0,10:0,11:0,10:0,7:0,-21:4,-1:4,7:0,10:0,12:0,9:0,8:0,7:4,-21:4,-9:4,4:0,8:0,8:0,9:0,9:0,7:4,-28:4,-12:4,4:0,9:0,11:0,10:0,8:0,11:0,-37:4,-17:4,3:4,6:0,8:0,9:0,8:0,8:0,-34:4,-11:4,3:4,8:0,11:0,8:0,11:0,8:0,-18:4,-5:4,6:0,9:0,9:0,11:0,13:0,12:0,-11:4,-1:4,11:0,11:0,10:0,11:0,15:0,11:0,
2025-01-08T16:18:10.294535,-15:4,0:4,5:0,9:0,9:0,11:0,9:0,9:0,-21:4,-1:4,6:0,9:0,11:0,8:0,7:0,7:0,-22:4,-9:4,3:4,7:0,7:0,8:0,8:0,6:4,-28:4,-12:4,4:0,8:0,11:0,10:0,8:0,9:0,-37:4,-17:4,2:4,5:0,7:0,8:0,9:0,8:0,-34:4,-12:4,2:4,7:0,11:0,9:0,11:0,8:0,-18:4,-9:4,6:0,8:0,9:0,9:0,13:0,10:0,-11:4,-1:4,10:0,11:0,9:0,10:0,13:0,9:0,-15:4,0:4,5:0,9:0,9:0,11:0,9:0,9:0,-21:4,-1:4,6:0,9:0,11:0,8:0,7:0,7:0,-22:4,-9:4,3:4,7:0,7:0,8:0,8:0,6:4,-28:4,-12:4,4:0,8:0,11:0,10:0,8:0,9:0,-37:4,-17:4,2:4,5:0,7:0,8:0,9:0,8:0,-34:4,-12:4,2:4,7:0,11:0,9:0,11:0,8:0,-18:4,-9:4,6:0,8:0,9:0,9:0,13:0,10:0,-11:4,-1:4,10:0,11:0,9:0,10:0,13:0,9:0,
2025-01-08T16:18:10.403916,-15:4,0:4,6:0,10:0,10:0,12:0,10:0,10:0,-21:4,-1:4,6:0,10:0,12:0,9:0,8:0,8:0,-21:4,-9:4,4:0,8:0,8:0,9:0,8:0,6:4,-28:4,-12:4,4:0,8:0,11:0,10:0,8:0,10:0,-37:4,-17:4,3:4,7:0,7:0,9:0,9:0,8:0,-34:4,-12:4,3:4,8:0,11:0,9:0,11:0,8:0,-18:4,-9:4,7:0,8:0,10:0,10:0,14:0,12:0,-11:4,-1:4,10:0,11:0,9:0,11:0,14:0,12:0,-15:4,0:4,6:0,10:0,10:0,12:0,10:0,10:0,-21:4,-1:4,6:0,10:0,12:0,9:0,8:0,8:0,-21:4,-9:4,4:0,8:0,8:0,9:0,8:0,6:4,-28:4,-12:4,4:0,8:0,11:0,10:0,8:0,10:0,-37:4,-17:4,3:4,7:0,7:0,9:0,9:0,8:0,-34:4,-12:4,3:4,8:0,11:0,9:0,11:0,8:0,-18:4,-9:4,7:0,8:0,10:0,10:0,14:0,12:0,-11:4,-1:4,10:0,11:0,9:0,11:0,14:0,12:0,
2025-01-08T16:18:10.493249,-15:4,0:4,5:0,10:0,10:0,11:0,10:0,8:0,-21:4,-1:4,6:0,10:0,11:0,9:0,8:0,7:4,-21:4,-9:4,3:4,8:0,8:0,8:0,9:0,7:4,-29:4,-12:4,3:4,8:0,11:0,10:0,8:0,10:0,-37:4,-17:4,2:4,5:0,7:0,8:0,9:0,8:0,-34:4,-12:4,2:4,7:0,11:0,8:0,10:0,8:0,-18:4,-9:4,6:0,8:0,10:0,10:0,12:0,11:0,-11:4,-1:4,10:0,10:0,9:0,10:0,13:0,10:0,-15:4,0:4,5:0,10:0,10:0,11:0,10:0,8:0,-21:4,-1:4,6:0,10:0,11:0,9:0,8:0,7:4,-21:4,-9:4,3:4,8:0,8:0,8:0,9:0,7:4,-29:4,-12:4,3:4,8:0,11:0,10:0,8:0,10:0,-37:4,-17:4,2:4,5:0,7:0,8:0,9:0,8:0,-34:4,-12:4,2:4,7:0,11:0,8:0,10:0,8:0,-18:4,-9:4,6:0,8:0,10:0,10:0,12:0,11:0,-11:4,-1:4,10:0,10:0,9:0,10:0,13:0,10:0,
2025-01-08T16:18:10.591295,-15:4,0:4,6:0,10:0,10:0,12:0,10:0,10:0,-21:4,0:4,6:0,10:0,12:0,9:0,8:0,6:4,-21:4,-9:4,4:0,8:0,8:0,9:0,9:0,7:4,-28:4,-11:4,4:0,9:0,11:0,10:0,9:0,10:0,-37:4,-16:4,3:4,6:0,8:0,9:0,8:0,9:0,-34:4,-12:4,3:4,7:0,11:0,8:0,10:0,8:0,-18:4,-9:4,7:0,8:0,10:0,10:0,12:0,12:0,-11:4,-1:4,10:0,10:0,10:0,11:0,14:0,11:0,-15:4,0:4,6:0,10:0,10:0,12:0,10:0,10:0,-21:4,0:4,6:0,10:0,12:0,9:0,8:0,6:4,-21:4,-9:4,4:0,8:0,8:0,9:0,9:0,7:4,-28:4,-11:4,4:0,9:0,11:0,10:0,9:0,10:0,-37:4,-16:4,3:4,6:0,8:0,9:0,8:0,9:0,-34:4,-12:4,3:4,7:0,11:0,8:0,10:0,8:0,-18:4,-9:4,7:0,8:0,10:0,10:0,12:0,12:0,-11:4,-1:4,10:0,10:0,10:0,11:0,14:0,11:0,
2025-01-08T16:18:10.694605,-15:4,-1:4,5:0,9:0,9:0,11:0,10:0,9:0,-21:4,-1:4,6:0,10:0,10:0,9:0,8:0,7:4,-21:4,-9:4,3:4,8:0,8:0,9:0,9:0,7:4,-28:4,-12:4,4:0,8:0,11:0,10:0,8:0,11:0,-37:4,-17:4,3:4,6:0,7:0,8:0,8:0,7:4,-35:4,-12:4,2:4,7:0,10:0,8:0,11:0,8:0,-18:4,-9:4,7:0,8:0,9:0,10:0,12:0,11:0,-11:4,-1:4,10:0,10:0,10:0,10:0,13:0,10:0,-15:4,-1:4,5:0,9:0,9:0,11:0,10:0,9:0,-21:4,-1:4,6:0,10:0,10:0,9:0,8:0,7:4,-21:4,-9:4,3:4,8:0,8:0,9:0,9:0,7:4,-28:4,-12:4,4:0,8:0,11:0,10:0,8:0,11:0,-37:4,-17:4,3:4,6:0,7:0,8:0,8:0,7:4,-35:4,-12:4,2:4,7:0,10:0,8:0,11:0,8:0,-18:4,-9:4,7:0,8:0,9:0,10:0,12:0,11:0,-11:4,-1:4,10:0,10:0,10:0,10:0,13:0,10:0,
2025-01-08T16:18:10.791330,-15:4,0:4,5:0,10:0,10:0,12:0,9:0,10:0,-21:4,-1:4,6:0,10:0,11:0,9:0,9:0,8:0,-21:4,-8:4,3:4,8:0,9:0,9:0,10:0,6:4,-28:4,-12:4,4:0,9:0,11:0,10:0,8:0,10:0,-37:4,-16:4,3:4,6:0,8:0,9:0,8:0,9:0,-34:4,-11:4,3:4,8:0,11:0,9:0,11:0,8:0,-18:4,-9:4,7:0,8:0,10:0,10:0,13:0,12:0,-11:4,-1:4,10:0,11:0,9:0,11:0,14:0,10:0,-15:4,0:4,5:0,10:0,10:0,12:0,9:0,10:0,-21:4,-1:4,6:0,10:0,11:0,9:0,9:0,8:0,-21:4,-8:4,3:4,8:0,9:0,9:0,10:0,6:4,-28:4,-12:4,4:0,9:0,11:0,10:0,8:0,10:0,-37:4,-16:4,3:4,6:0,8:0,9:0,8:0,9:0,-34:4,-11:4,3:4,8:0,11:0,9:0,11:0,8:0,-18:4,-9:4,7:0,8:0,10:0,10:0,13:0,12:0,-11:4,-1:4,10:0,11:0,9:0,11:0,14:0,10:0,
2025-01-08T16:18:10.887750,-15:4,0:4,5:0,10:0,9:0,11:0,9:0,8:0,-21:4,-1:4,6:0,10:0,11:0,9:0,7:0,7:4,-21:4,-9:4,3:4,7:0,8:0,9:0,8:0,6:4,-28:4,-12:4,3:4,8:0,11:0,9:0,8:0,10:0,-37:4,-17:4,2:4,5:0,7:0,9:0,8:0,8:0,-34:4,-12:4,2:4,7:0,10:0,8:0,10:0,9:0,-18:4,-9:4,6:0,8:0,10:0,10:0,13:0,11:0,-12:4,-1:4,10:0,10:0,9:0,10:0,13:0,10:0,-15:4,0:4,5:0,10:0,9:0,11:0,9:0,8:0,-21:4,-1:4,6:0,10:0,11:0,9:0,7:0,7:4,-21:4,-9:4,3:4,7:0,8:0,9:0,8:0,6:4,-28:4,-12:4,3:4,8:0,11:0,9:0,8:0,10:0,-37:4,-17:4,2:4,5:0,7:0,9:0,8:0,8:0,-34:4,-12:4,2:4,7:0,10:0,8:0,10:0,9:0,-18:4,-9:4,6:0,8:0,10:0,10:0,13:0,11:0,-12:4,-1:4,10:0,10:0,9:0,10:0,13:0,10:0,
2025-01-08T16:18:10.992699,-15:4,0:4,5:0,10:0,9:0,12:0,10:0,9:0,-21:4,-1:4,6:0,10:0,11:0,10:0,8:0,7:0,-21:4,-8:4,4:0,8:0,8:0,10:0,9:0,6:4,-28:4,-12:4,4:0,9:0,12:0,10:0,8:0,10:0,-36:4,-16:4,3:4,6:0,8:0,9:0,9:0,8:0,-34:4,-12:4,3:4,7:0,10:0,8:0,10:0,9:0,-18:4,-9:4,7:0,8:0,10:0,10:0,13:0,11:0,-11:4,-1:4,10:0,10:0,9:0,11:0,13:0,10:0,-15:4,0:4,5:0,10:0,9:0,12:0,10:0,9:0,-21:4,-1:4,6:0,10:0,11:0,10:0,8:0,7:0,-21:4,-8:4,4:0,8:0,8:0,10:0,9:0,6:4,-28:4,-12:4,4:0,9:0,12:0,10:0,8:0,10:0,-36:4,-16:4,3:4,6:0,8:0,9:0,9:0,8:0,-34:4,-12:4,3:4,7:0,10:0,8:0,10:0,9:0,-18:4,-9:4,7:0,8:0,10:0,10:0,13:0,11:0,-11:4,-1:4,10:0,10:0,9:0,11:0,13:0,10:0,
2025-01-08T16:18:11.092055,-15:4,0:4,5:0,10:0,10:0,11:0,10:0,9:0,-21:4,-1:4,5:0,9:0,10:0,9:0,8:0,6:4,-21:4,-9:4,3:4,7:0,8:0,9:0,9:0,7:4,-29:4,-13:4,3:4,8:0,11:0,10:0,8:0,10:0,-37:4,-17:4,2:4,6:0,7:0,9:0,8:0,9:0,-34:4,-12:4,2:4,6:0,10:0,8:0,10:0,8:0,-18:4,-10:4,7:0,8:0,9:0,9:0,13:0,11:0,-11:4,-1:4,10:0,10:0,10:0,11:0,13:0,11:0,-15:4,0:4,5:0,10:0,10:0,11:0,10:0,9:0,-21:4,-1:4,5:0,9:0,10:0,9:0,8:0,6:4,-21:4,-9:4,3:4,7:0,8:0,9:0,9:0,7:4,-29:4,-13:4,3:4,8:0,11:0,10:0,8:0,10:0,-37:4,-17:4,2:4,6:0,7:0,9:0,8:0,9:0,-34:4,-12:4,2:4,6:0,10:0,8:0,10:0,8:0,-18:4,-10:4,7:0,8:0,9:0,9:0,13:0,11:0,-11:4,-1:4,10:0,10:0,10:0,11:0,13:0,11:0,
2025-01-08T16:18:11.187961,-15:4,0:4,5:0,10:0,9:0,11:0,10:0,9:0,-21:4,-1:4,7:0,9:0,11:0,9:0,8:0,7:0,-21:4,-9:4,4:0,8:0,9:0,10:0,9:0,7:4,-28:4,-12:4,4:0,9:0,12:0,10:0,8:0,10:0,-37:4,-16:4,3:4,7:0,7:0,9:0,8:0,8:0,-34:4,-12:4,3:4,8:0,11:0,9:0,11:0,8:0,-18:4,-9:4,7:0,8:0,10:0,10:0,14:0,12:0,-11:4,-1:4,10:0,11:0,9:0,11:0,14:0,12:0,-15:4,0:4,5:0,10:0,9:0,11:0,10:0,9:0,-21:4,-1:4,7:0,9:0,11:0,9:0,8:0,7:0,-21:4,-9:4,4:0,8:0,9:0,10:0,9:0,7:4,-28:4,-12:4,4:0,9:0,12:0,10:0,8:0,10:0,-37:4,-16:4,3:4,7:0,7:0,9:0,8:0,8:0,-34:4,-12:4,3:4,8:0,11:0,9:0,11:0,8:0,-18:4,-9:4,7:0,8:0,10:0,10:0,14:0,12:0,-11:4,-1:4,10:0,11:0,9:0,11:0,14:0,12:0,
